timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1688653479079,3,S01_T03_Select_SelectTable-22,304,Not Modified,Thread Group 1-1,,true,,250,793,5,5,http://localhost/wp-content/themes/best-shop/js/jquery.marquee.js?ver=6.2.2,0,0,1
1688653479081,3,S01_T03_Select_SelectTable-23,200,OK,Thread Group 1-1,bin,true,,62220,724,5,5,http://localhost/wp-content/uploads/2023/03/solid-wood-living-room-coffee-table-1-600x600.jpg,2,0,0
1688653479082,5,S01_T03_Select_SelectTable-24,304,Not Modified,Thread Group 1-1,,true,,249,804,5,5,http://localhost/wp-content/uploads/2023/03/kitchen-table-reclaimed-wood-9-600x384.jpg,0,0,0
1688653479082,8,S01_T03_Select_SelectTable-25,304,Not Modified,Thread Group 1-1,,true,,250,787,5,5,http://localhost/wp-content/uploads/2023/03/059752c_2000x-600x384.jpg,0,0,1
1688653479082,12,S01_T03_Select_SelectTable-26,304,Not Modified,Thread Group 1-1,,true,,250,806,5,5,http://localhost/wp-content/uploads/2023/03/0833cdb371c7629ba0398b95478a8096-600x384.jpg,0,0,8
1688653479082,8,S01_T03_Select_SelectTable-27,200,OK,Thread Group 1-1,bin,true,,17358,700,5,5,http://localhost/wp-content/uploads/2023/03/71pizdKspL._AC_UL320_.jpg,2,0,0
1688653479084,2,S01_T03_Select_SelectTable-28,200,OK,Thread Group 1-1,text,true,,13044,758,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/js/colorbox/jquery.colorbox.min.js?timestamp=1680638387&ver=6.2.2,2,0,0
1688653479086,4,S01_T03_Select_SelectTable-29,304,Not Modified,Thread Group 1-1,,true,,249,828,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/js/product.min.js?timestamp=1680638387&ver=6.2.2,0,0,0
1688653479090,1,S01_T03_Select_SelectTable-30,304,Not Modified,Thread Group 1-1,,true,,249,833,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/js/product-ajax.min.js?timestamp=1680638387&ver=6.2.2,0,0,0
1688653479090,1,S01_T03_Select_SelectTable-31,304,Not Modified,Thread Group 1-1,,true,,247,798,5,5,http://localhost/wp-content/themes/shop-woocommerce/assests/preloader.js?ver=6.2.2,0,0,0
1688653479090,1,S01_T03_Select_SelectTable-32,304,Not Modified,Thread Group 1-1,,true,,248,799,5,5,http://localhost/wp-content/themes/best-shop/inc/assets/js/navigation.js?ver=1.0.3,0,0,0
1688653479090,2,S01_T03_Select_SelectTable-33,304,Not Modified,Thread Group 1-1,,true,,249,784,5,5,http://localhost/wp-content/themes/best-shop/js/modal.js?ver=1.0.3,0,0,0
1688653479092,1,S01_T03_Select_SelectTable-34,304,Not Modified,Thread Group 1-1,,true,,248,784,5,5,http://localhost/wp-content/themes/best-shop/js/custom.js?ver=6.2.2,0,0,0
1688653479432,41,S01_T04_Adding_ToCart,200,OK,Thread Group 1-2,text,true,,622,757,5,5,http://localhost/wp-admin/admin-ajax.php,41,0,0
1688653479546,48,S01_T04_Adding_ToCart,200,OK,Thread Group 1-1,text,true,,622,758,5,5,http://localhost/wp-admin/admin-ajax.php,48,0,0
1688653480552,188,S01_T07_Place_Order,200,OK,Thread Group 1-3,text,true,,73834,24723,5,5,http://localhost/checkout,58,0,3
1688653480552,58,S01_T07_Place_Order-0,200,OK,Thread Group 1-3,text,true,,65516,1517,5,5,http://localhost/checkout,58,0,3
1688653480638,3,S01_T07_Place_Order-1,304,Not Modified,Thread Group 1-3,,true,,250,862,5,5,http://localhost/wp-includes/css/dashicons.min.css?ver=6.2.2,0,0,1
1688653480638,2,S01_T07_Place_Order-2,304,Not Modified,Thread Group 1-3,,true,,249,917,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/css/al_product.min.css?timestamp=1680638387&ver=6.2.2,0,0,0
1688653480640,8,S01_T07_Place_Order-3,304,Not Modified,Thread Group 1-3,,true,,249,933,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/css/shopping-cart.min.css?timestamp=1680638387&ver=6.2.2,0,0,0
1688653480638,3,S01_T07_Place_Order-4,304,Not Modified,Thread Group 1-3,,true,,250,944,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/ext/formbuilder/dist/ic-form.min.css?timestamp=1680638387&ver=6.2.2,0,0,1
1688653480638,3,S01_T07_Place_Order-5,304,Not Modified,Thread Group 1-3,,true,,249,930,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/includes/variations/css/variations-front.css?ver=6.2.2,0,0,1
1688653480638,3,S01_T07_Place_Order-6,304,Not Modified,Thread Group 1-3,,true,,251,878,5,5,http://localhost/wp-includes/css/dist/block-library/style.min.css?ver=6.2.2,0,0,1
1688653480640,3,S01_T07_Place_Order-7,304,Not Modified,Thread Group 1-3,,true,,249,927,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/includes/blocks/ic-blocks.min.css?timestamp=1680638387&ver=6.2.2,0,0,1
1688653480641,3,S01_T07_Place_Order-8,304,Not Modified,Thread Group 1-3,,true,,249,866,5,5,http://localhost/wp-includes/css/classic-themes.min.css?ver=6.2.2,0,0,1
1688653480641,3,S01_T07_Place_Order-9,304,Not Modified,Thread Group 1-3,,true,,251,867,5,5,http://localhost/wp-content/themes/best-shop/style.css?ver=6.2.2,0,0,1
1688653480641,99,S01_T07_Place_Order-10,400,Bad Request,Thread Group 1-3,text,false,,2088,778,5,5,https://fonts.googleapis.com/css?family=Poppins%3A300%2C300i%2C400%2C400i%2C700%2C700i%7CPoppins%3A300%2C300i%2C400%2C400i%2C500%2C500i%2C600%2C600i&subset=latin%2Clatin-ext,98,0,0
1688653480642,12,S01_T07_Place_Order-11,304,Not Modified,Thread Group 1-3,,true,,250,874,5,5,http://localhost/wp-content/themes/best-shop/css/bootstrap.css?ver=6.2.2,0,0,7
1688653480644,2,S01_T07_Place_Order-12,304,Not Modified,Thread Group 1-3,,true,,249,873,5,5,http://localhost/wp-content/themes/shop-woocommerce/style.css?ver=6.2.2,0,0,0
1688653480645,6,S01_T07_Place_Order-13,304,Not Modified,Thread Group 1-3,,true,,251,865,5,5,http://localhost/wp-includes/js/jquery/jquery.min.js?ver=3.6.4,0,0,4
1688653480645,6,S01_T07_Place_Order-14,304,Not Modified,Thread Group 1-3,,true,,250,872,5,5,http://localhost/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.0,0,0,4
1688653480646,1,S01_T07_Place_Order-15,304,Not Modified,Thread Group 1-3,,true,,249,931,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/js/shopping-cart.min.js?timestamp=1680638387&ver=6.2.2,0,0,0
1688653480648,1,S01_T07_Place_Order-16,304,Not Modified,Thread Group 1-3,,true,,248,952,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/ext/formbuilder/dist/formbuilder-front.min.js?timestamp=1680638387&ver=6.2.2,0,0,0
1688653480649,2,S01_T07_Place_Order-17,304,Not Modified,Thread Group 1-3,,true,,248,924,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/includes/cart/js/ic-cart.js?1680638387&ver=6.2.2,0,0,0
1688653480651,2,S01_T07_Place_Order-18,304,Not Modified,Thread Group 1-3,,true,,249,934,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/includes/variations/js/variations.js?1680638387&ver=6.2.2,0,0,0
1688653480652,1,S01_T07_Place_Order-19,304,Not Modified,Thread Group 1-3,,true,,249,872,5,5,http://localhost/wp-content/themes/best-shop/js/bootstrap.js?ver=6.2.2,0,0,0
1688653480652,1,S01_T07_Place_Order-20,304,Not Modified,Thread Group 1-3,,true,,249,877,5,5,http://localhost/wp-content/themes/best-shop/js/jquery.marquee.js?ver=6.2.2,0,0,0
1688653480655,12,S01_T07_Place_Order-21,304,Not Modified,Thread Group 1-3,,true,,250,912,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/js/product.min.js?timestamp=1680638387&ver=6.2.2,0,0,8
1688653480653,2,S01_T07_Place_Order-22,304,Not Modified,Thread Group 1-3,,true,,249,917,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/js/product-ajax.min.js?timestamp=1680638387&ver=6.2.2,0,0,0
1688653480654,2,S01_T07_Place_Order-23,304,Not Modified,Thread Group 1-3,,true,,247,882,5,5,http://localhost/wp-content/themes/shop-woocommerce/assests/preloader.js?ver=6.2.2,0,0,0
1688653480654,2,S01_T07_Place_Order-24,304,Not Modified,Thread Group 1-3,,true,,248,883,5,5,http://localhost/wp-content/themes/best-shop/inc/assets/js/navigation.js?ver=1.0.3,0,0,0
1688653480655,2,S01_T07_Place_Order-25,304,Not Modified,Thread Group 1-3,,true,,249,868,5,5,http://localhost/wp-content/themes/best-shop/js/modal.js?ver=1.0.3,0,0,0
1688653480656,1,S01_T07_Place_Order-26,304,Not Modified,Thread Group 1-3,,true,,248,868,5,5,http://localhost/wp-content/themes/best-shop/js/custom.js?ver=6.2.2,0,0,0
1688653481045,270,S01_T01_Open_HomePage,200,OK,Thread Group 1-3,text,true,,1336938,30787,5,5,http://localhost/,43,0,0
1688653481045,84,S01_T01_Open_HomePage-0,200,OK,Thread Group 1-3,text,true,,53090,489,5,5,http://localhost/,43,0,0
1688653481145,3,S01_T01_Open_HomePage-1,200,OK,Thread Group 1-3,text,true,,59325,691,5,5,http://localhost/wp-includes/css/dashicons.min.css?ver=6.2.2,3,0,0
1688653481147,7,S01_T01_Open_HomePage-2,200,OK,Thread Group 1-3,text,true,,61441,746,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/css/al_product.min.css?timestamp=1680638387&ver=6.2.2,6,0,0
1688653481146,6,S01_T01_Open_HomePage-3,200,OK,Thread Group 1-3,text,true,,18487,762,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/css/shopping-cart.min.css?timestamp=1680638387&ver=6.2.2,6,0,0
1688653481145,2,S01_T01_Open_HomePage-4,200,OK,Thread Group 1-3,text,true,,7808,773,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/ext/formbuilder/dist/ic-form.min.css?timestamp=1680638387&ver=6.2.2,2,0,0
1688653481145,2,S01_T01_Open_HomePage-5,200,OK,Thread Group 1-3,text,true,,2231,760,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/includes/variations/css/variations-front.css?ver=6.2.2,2,0,0
1688653481145,4,S01_T01_Open_HomePage-6,200,OK,Thread Group 1-3,text,true,,97827,706,5,5,http://localhost/wp-includes/css/dist/block-library/style.min.css?ver=6.2.2,2,0,0
1688653481148,1,S01_T01_Open_HomePage-7,200,OK,Thread Group 1-3,text,true,,790,757,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/includes/blocks/ic-blocks.min.css?timestamp=1680638387&ver=6.2.2,1,0,0
1688653481148,2,S01_T01_Open_HomePage-8,200,OK,Thread Group 1-3,text,true,,597,696,5,5,http://localhost/wp-includes/css/classic-themes.min.css?ver=6.2.2,2,0,0
1688653481149,9,S01_T01_Open_HomePage-9,200,OK,Thread Group 1-3,text,true,,228376,695,5,5,http://localhost/wp-content/themes/best-shop/style.css?ver=6.2.2,3,0,1
1688653481150,165,S01_T01_Open_HomePage-10,200,OK,Thread Group 1-3,text,true,,11318,644,5,5,https://fonts.googleapis.com/css?family=Poppins%3A300%2C300i%2C400%2C400i%2C700%2C700i%7CPoppins%3A300%2C300i%2C400%2C400i%2C500%2C500i%2C600%2C600i&subset=latin%2Clatin-ext,157,0,64
1688653481150,4,S01_T01_Open_HomePage-11,200,OK,Thread Group 1-3,text,true,,21361,703,5,5,http://localhost/wp-content/themes/best-shop/css/bootstrap.css?ver=6.2.2,4,0,1
1688653481151,1,S01_T01_Open_HomePage-12,200,OK,Thread Group 1-3,text,true,,5915,702,5,5,http://localhost/wp-content/themes/shop-woocommerce/style.css?ver=6.2.2,1,0,0
1688653481152,4,S01_T01_Open_HomePage-13,200,OK,Thread Group 1-3,text,true,,90139,693,5,5,http://localhost/wp-includes/js/jquery/jquery.min.js?ver=3.6.4,3,0,0
1688653481153,2,S01_T01_Open_HomePage-14,200,OK,Thread Group 1-3,text,true,,13747,701,5,5,http://localhost/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.0,2,0,0
1688653481155,2,S01_T01_Open_HomePage-15,200,OK,Thread Group 1-3,text,true,,7756,760,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/js/shopping-cart.min.js?timestamp=1680638387&ver=6.2.2,2,0,0
1688653481155,2,S01_T01_Open_HomePage-16,200,OK,Thread Group 1-3,text,true,,1826,782,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/ext/formbuilder/dist/formbuilder-front.min.js?timestamp=1680638387&ver=6.2.2,2,0,0
1688653481155,2,S01_T01_Open_HomePage-17,200,OK,Thread Group 1-3,text,true,,3895,754,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/includes/cart/js/ic-cart.js?1680638387&ver=6.2.2,2,0,0
1688653481157,4,S01_T01_Open_HomePage-18,200,OK,Thread Group 1-3,text,true,,6243,763,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/modules/cart/includes/variations/js/variations.js?1680638387&ver=6.2.2,2,0,0
1688653481157,3,S01_T01_Open_HomePage-19,200,OK,Thread Group 1-3,text,true,,9996,701,5,5,http://localhost/wp-content/themes/best-shop/js/bootstrap.js?ver=6.2.2,3,0,0
1688653481157,3,S01_T01_Open_HomePage-20,200,OK,Thread Group 1-3,text,true,,23687,706,5,5,http://localhost/wp-content/themes/best-shop/js/jquery.marquee.js?ver=6.2.2,3,0,0
1688653481157,5,S01_T01_Open_HomePage-21,200,OK,Thread Group 1-3,bin,true,,37674,719,5,5,http://localhost/wp-content/uploads/2023/03/4be39811beb7289f20bd9b740df41e12-600x384.jpg,5,0,1
1688653481160,23,S01_T01_Open_HomePage-22,200,OK,Thread Group 1-3,bin,true,,75603,719,5,5,http://localhost/wp-content/uploads/2023/03/istockphoto-1003990772-612x612-1-600x384.jpg,6,0,0
1688653481160,7,S01_T01_Open_HomePage-23,200,OK,Thread Group 1-3,bin,true,,50455,709,5,5,http://localhost/wp-content/uploads/2023/03/71HLbOnEQlS._AC_SX466_-466x384.jpg,6,0,0
1688653481161,5,S01_T01_Open_HomePage-24,200,OK,Thread Group 1-3,bin,true,,8634,688,5,5,http://localhost/wp-content/uploads/2023/03/download.jpeg,5,0,0
1688653481163,3,S01_T01_Open_HomePage-25,200,OK,Thread Group 1-3,,true,,28902,750,5,5,http://localhost/wp-content/uploads/2023/03/depositphotos_271979220-stock-photo-fashion-and-hitech-lamp-in-600x384.webp,3,0,0
1688653481166,2,S01_T01_Open_HomePage-26,200,OK,Thread Group 1-3,bin,true,,6183,690,5,5,http://localhost/wp-content/uploads/2023/03/download-1.jpeg,2,0,0
1688653481166,3,S01_T01_Open_HomePage-27,200,OK,Thread Group 1-3,bin,true,,53732,718,5,5,http://localhost/wp-content/uploads/2023/03/5126kf4HSML._AC_UF8941000_QL80_-600x384.jpg,2,0,0
1688653481169,2,S01_T01_Open_HomePage-28,200,OK,Thread Group 1-3,bin,true,,40335,709,5,5,http://localhost/wp-content/uploads/2023/03/61hahDsQI2L._AC_SX425_-425x384.jpg,2,0,0
1688653481169,3,S01_T01_Open_HomePage-29,200,OK,Thread Group 1-3,bin,true,,40565,718,5,5,http://localhost/wp-content/uploads/2023/03/61GaH6Q3ouL._AC_UF8941000_QL80_-600x384.jpg,2,0,0
1688653481169,3,S01_T01_Open_HomePage-30,200,OK,Thread Group 1-3,bin,true,,52228,698,5,5,http://localhost/wp-content/uploads/2023/03/15355W-2LED-600x384.jpg,2,0,0
1688653481171,2,S01_T01_Open_HomePage-31,200,OK,Thread Group 1-3,bin,true,,37371,720,5,5,http://localhost/wp-content/uploads/2023/03/51xWX91p-EL._AC_UF8941000_QL80_-1-600x384.jpg,2,0,0
1688653481171,3,S01_T01_Open_HomePage-32,200,OK,Thread Group 1-3,bin,true,,20571,698,5,5,http://localhost/wp-content/uploads/2023/03/unnamed-1-1-512x384.jpg,3,0,0
1688653481172,3,S01_T01_Open_HomePage-33,200,OK,Thread Group 1-3,bin,true,,64344,693,5,5,http://localhost/wp-content/uploads/2023/03/moha_2-600x384.jpg,2,0,0
1688653481172,2,S01_T01_Open_HomePage-34,200,OK,Thread Group 1-3,bin,true,,17435,715,5,5,http://localhost/wp-content/uploads/2023/03/il_fullxfull.1959759657_bg3h-600x384.jpg,2,0,0
1688653481174,2,S01_T01_Open_HomePage-35,200,OK,Thread Group 1-3,bin,true,,25266,858,5,5,http://localhost/wp-content/uploads/2023/03/decorations-awesome-home-lighting-decoration-with-blue-led-backlights-decoration-idea-in-modern-living-room-23-most-wonderful-led-lights-decorations-for-outdoor-and-indoor-600x384.jpg,2,0,0
1688653481174,2,S01_T01_Open_HomePage-36,200,OK,Thread Group 1-3,text,true,,16242,741,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/js/product.min.js?timestamp=1680638387&ver=6.2.2,2,0,0
1688653481175,1,S01_T01_Open_HomePage-37,200,OK,Thread Group 1-3,text,true,,6778,746,5,5,http://localhost/wp-content/plugins/ecommerce-product-catalog/js/product-ajax.min.js?timestamp=1680638387&ver=6.2.2,1,0,0
1688653481175,2,S01_T01_Open_HomePage-38,200,OK,Thread Group 1-3,text,true,,479,713,5,5,http://localhost/wp-content/themes/shop-woocommerce/assests/preloader.js?ver=6.2.2,2,0,0
1688653481176,2,S01_T01_Open_HomePage-39,200,OK,Thread Group 1-3,text,true,,3396,713,5,5,http://localhost/wp-content/themes/best-shop/inc/assets/js/navigation.js?ver=1.0.3,2,0,0
1688653481176,2,S01_T01_Open_HomePage-40,200,OK,Thread Group 1-3,text,true,,17718,697,5,5,http://localhost/wp-content/themes/best-shop/js/modal.js?ver=1.0.3,2,0,0
1688653481177,1,S01_T01_Open_HomePage-41,200,OK,Thread Group 1-3,text,true,,3302,693,5,5,http://localhost/wp-includes/js/comment-reply.min.js?ver=6.2.2,1,0,0
1688653481177,2,S01_T01_Open_HomePage-42,200,OK,Thread Group 1-3,text,true,,3870,698,5,5,http://localhost/wp-content/themes/best-shop/js/custom.js?ver=6.2.2,2,0,0
